name,branche,telefon,email,adresse,website,hat_website,website_erreichbar,website_alter_jahre,hat_ssl,ladezeit_ms,ist_mobilfreundlich,wayback_datum,google_place_id,google_rating,google_bewertungen,score,score_gruende,gefunden_am,status
HMD Fliesenfachhandel UG,Fliesenleger,0160 5686953,,"Hanno-Ring 17, 30880 Laatzen, Deutschland",https://www.hmd-fliesenhandelxxl.de/,True,True,,True,1672,True,,ChIJf7l6gJ11sEcRuA5IsFDJsUI,4.8,20,15,Gute Aktivität (20 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
XBuilds GmbH,Fliesenleger,05108 6469934,,"Bundesstraße 2, 30989 Gehrden, Deutschland",https://xbuilds.shop/,True,True,2,True,1773,True,09.03.2024,ChIJvbL7ZxV3sEcRZZjROV3fnYk,4.9,41,15,Gute Aktivität (41 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Paulsen Dächer GmbH,Dachdecker,0511 404042,,"Am Bahndamm 55, 30453 Hannover, Deutschland",https://paulsen-daecher.webdachprofi24.online/,True,True,,True,1305,True,,ChIJk4NE9At0sEcRTiku-za5TS4,4.6,25,15,Gute Aktivität (25 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Ortner Bedachungen GmbH,Dachdecker,0177 2996684,,"Staakenweg 55, 30179 Hannover, Deutschland",https://ortner-bedachungen.de/,True,True,,True,2433,True,,ChIJ6xQzramRJ6wRmRT3wJfkvC4,5,1,15,Langsam (2433ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Hanebutt GmbH,Dachdecker,05032 952140,,"Justus-von-Liebig-Straße 16, 31535 Neustadt am Rübenberge, Deutschland",https://www.hanebutt.de/,True,True,,True,1438,True,,ChIJabHtY7hksEcRnHr_2wT0oBQ,4.3,96,15,Viele Bewertungen (96) (+10) | Telefon bekannt (+5),2026-05-28,neu
Dachdeckermeister Christian Beckmann,Dachdecker,,,"Carl-Zeiss-Straße 7, 30827 Garbsen, Deutschland",http://www.beckmann-dachdeckerei.de/,True,True,,False,1985,True,,ChIJkaFaUh1zsEcRFR0ErcC_Cwg,3.8,24,15,Kein HTTPS (+10) | Gute Aktivität (24 Bewertungen) (+5),2026-05-28,neu
Dachdecker Innovative GmbH & Co. KG,Dachdecker,0511 38827031,,"Blumenstraße 5, 30159 Hannover, Deutschland",https://www.dachdecker-falzblechdach.de/,True,True,3,True,4397,True,14.02.2023,ChIJs6J6Nox1sEcRSuCTIjI0R1M,1,6,15,Sehr langsam (4397ms) (+10) | Telefon bekannt (+5),2026-05-28,neu
Bock Bedachungen GmbH,Dachdecker,0511 5345928,,"Hauptstraße 52, 30457 Hannover, Deutschland",http://www.dachdeckermeister-bock.de/,True,True,,False,1846,True,,ChIJ0_mWEg11sEcRe9fg-e9Uslw,3.1,9,15,Kein HTTPS (+10) | Telefon bekannt (+5),2026-05-28,neu
TreppenModerne.de,Schreiner,015510 240043,,"Karl-Wiechert-Allee 66, 30625 Hannover, Deutschland",https://treppenmoderne.de/,True,True,2,True,1975,True,05.10.2024,ChIJe4-nIyvlFAMR5a0KGa3G7GM,4.5,25,15,Gute Aktivität (25 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Möbeltischlerei Marcus Münter,Schreiner,05066 709301,,"Siemensstraße 32, 31180 Giesen, Deutschland",https://www.mmm-ansichtssache.de/#gbp,True,True,,True,1505,True,,ChIJBz5Urm-mukcRhLuqWZ6DPKU,5,20,15,Gute Aktivität (20 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Hanno Diekmann GmbH,Heizungsbauer,0511 852411,,"Eichendorffstraße 6, 30175 Hannover, Deutschland",https://www.hanno-diekmann.de/,True,True,2,True,2478,True,12.08.2024,ChIJVZapEFILsEcRIGvEnnq4TQ4,5,12,15,Langsam (2478ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Ehrhard Großmann Sanitär- und Heizungstechnik GmbH,Heizungsbauer,0511 6799670,,"Eckenerstraße 11, 30179 Hannover, Deutschland",https://www.grossmann-gmbh.de/,True,True,,True,1276,True,,ChIJXUO1TyNzsEcRIb2jP4qGpSU,4.6,38,15,Gute Aktivität (38 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
"Gas, Wasser, Heizung Lippa in Hannover",Heizungsbauer,0511 868811,,"Berckhusenstraße 59, 30625 Hannover, Deutschland",https://www.lippa-kupsch.de/,True,True,,True,3151,True,,ChIJi3MxI4M5ZUERNrl_yr3LiVE,4.2,17,15,Sehr langsam (3151ms) (+10) | Telefon bekannt (+5),2026-05-28,neu
W. Köthe GmbH Sanitär & Heizungsbau,Heizungsbauer,0511 426796,,"Garvensstraße 2A, 30519 Hannover, Deutschland",https://www.koethe-gmbh.de/,True,True,,True,2956,True,,ChIJSbDyzvYKsEcRhyo7PwYgkZs,3.6,31,15,Langsam (2956ms) (+5) | Gute Aktivität (31 Bewertungen) (+5) | Telefon bekannt (+5),2026-05-28,neu
Ehrhard Großmann Sanitär- und Heizungstechnik GmbH,Sanitär,0511 6799670,,"Eckenerstraße 11, 30179 Hannover, Deutschland",https://www.grossmann-gmbh.de/,True,True,,True,1281,True,,ChIJXUO1TyNzsEcRIb2jP4qGpSU,4.6,38,15,Gute Aktivität (38 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Hanno Diekmann GmbH,Sanitär,0511 852411,,"Eichendorffstraße 6, 30175 Hannover, Deutschland",https://www.hanno-diekmann.de/,True,True,,True,2301,True,,ChIJVZapEFILsEcRIGvEnnq4TQ4,5,12,15,Langsam (2301ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Behrens Sanitär- und Gasheizungstechnik GmbH Badausstellung,Sanitär,0511 6001411,,"Schubertweg 5, 30880 Laatzen, Deutschland",https://www.badsanierung-hannover.de/index.html,True,True,,True,1214,True,,ChIJI4pDCa10sEcRX6xCcLlmN-s,4.6,25,15,Gute Aktivität (25 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
W. Köthe GmbH Sanitär & Heizungsbau,Sanitär,0511 426796,,"Garvensstraße 2A, 30519 Hannover, Deutschland",https://www.koethe-gmbh.de/,True,True,,True,2336,True,,ChIJSbDyzvYKsEcRhyo7PwYgkZs,3.6,31,15,Langsam (2336ms) (+5) | Gute Aktivität (31 Bewertungen) (+5) | Telefon bekannt (+5),2026-05-28,neu
Sanitär-Service Siegbert Smolin GmbH,Sanitär,0511 661937,,"Lister Damm 7, 30163 Hannover, Deutschland",https://thermen-smoky.de/,True,True,,True,2282,True,,ChIJj4rF601zsEcRc2jEwOXNrfI,4.1,20,15,Langsam (2282ms) (+5) | Gute Aktivität (20 Bewertungen) (+5) | Telefon bekannt (+5),2026-05-28,neu
Innung für Sanitär und Heizungs-Technik Hannover,Sanitär,0511 841010,,"Ikarusallee 14, 30179 Hannover, Deutschland",http://www.ishk-hannover.de/,True,True,,False,1826,True,,ChIJvW-RevxwsEcRY39UVoJAX6Q,4.4,10,15,Kein HTTPS (+10) | Telefon bekannt (+5),2026-05-28,neu
HEMPELMANN HANNOVER HAUSTECHNIK,Sanitär,0511 740930,,"Erdinger Str. 1, 30855 Langenhagen, Deutschland",https://www.gc-gruppe.de/unternehmen/hs-c-hempelmann-kg-hannover,True,True,,True,1074,True,,ChIJ2UfRnVBysEcRkIctdVtU1ec,4.1,91,15,Viele Bewertungen (91) (+10) | Telefon bekannt (+5),2026-05-28,neu
MK Trockenbau GmbH,Trockenbau,0511 59043530,,"Calenberger Str. 57, 30169 Hannover, Deutschland",http://mk-trockenbau-gmbh.de/,True,True,,False,1237,True,,ChIJVVVJNb50sEcRBeQLzvIC9YA,0.0,0,15,Kein HTTPS (+10) | Telefon bekannt (+5),2026-05-28,neu
Lindner Group Niederlassung Hannover,Trockenbau,05102 700934,,"Lübecker Str. 5a, 30880 Laatzen, Deutschland",https://www.lindner-group.com/,True,True,,True,2068,True,,ChIJ45uJPwcKsEcR7aUQ4vPMgfg,4.9,7,15,Langsam (2068ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
NIKO-Sanierungen,Trockenbau,0172 8880201,,"Große Pfahlstraße 7, 30161 Hannover, Deutschland",https://www.niko-sanierungen.de/,True,True,,True,2990,True,,ChIJMYUNmClzsEcR6OINUELKRDI,5,10,15,Langsam (2990ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Intime Akustik Trockenbau GmbH,Trockenbau,0511 3884530,,"Celler Str. 76, 30161 Hannover, Deutschland",http://www.intimeakustik.de/,True,True,,False,1407,True,,ChIJq6aVtKl0sEcR5aVQAM593pE,3.7,3,15,Kein HTTPS (+10) | Telefon bekannt (+5),2026-05-28,neu
SanTec GmbH Brand- und Wasserschadensanierung,Trockenbau,0511 67669960,,"Dornierstraße 4, 30179 Hannover, Deutschland",https://www.santec-sanierung.eu/,True,True,,True,1506,True,,ChIJoy4lOjtzsEcRFXvrl8qacps,4.5,30,15,Gute Aktivität (30 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
"Prebreza GmbH - Fliesenleger, Maler, Trockenbau",Trockenbau,0179 2940495,,"Ronnenberger Str. 17a, 30989 Gehrden, Deutschland",https://www.prebreza-hannover.de/,True,True,,True,764,True,,ChIJKfmWhDMLsEcReLM6Nk0S2tU,4.9,35,15,Gute Aktivität (35 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
wego Hannover,Trockenbau,0511 958760,,"Zu den Mergelbrüchen 5, 30559 Hannover, Deutschland",https://www.wego-vti.de/wego-hannover/,True,True,,True,1780,True,,ChIJVX7t-v0LsEcRMwV4EW4J1wU,4.3,97,15,Viele Bewertungen (97) (+10) | Telefon bekannt (+5),2026-05-28,neu
Lars Bormann Trockenbau und Böden,Trockenbau,0176 40431471,,"Steinstraße, 30982 Pattensen, Deutschland",https://www.lb-trockenbau-boeden.de/,True,True,,True,1983,True,,ChIJC_B93uGbfGERsQG7obOeoGs,4.8,22,15,Gute Aktivität (22 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Can Bau - Fenster & Bauelemente,Fenster und Türen,0511 2703818,,"Heerstraße 22, 30890 Barsinghausen, Deutschland",https://can-bau.de/,True,True,,True,1760,True,,ChIJqeo0Sk10sEcRKhWfsMJ9gBA,5,43,15,Gute Aktivität (43 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Bromberger Fensterbau - Isernhagen,Fenster und Türen,0511 64070676,,"Berliner Str. 16, 30916 Isernhagen, Deutschland",https://www.bromberger-fensterbau.de/,True,True,,True,1568,True,,ChIJ6UbBwq4NsEcR1Wg18Sa5GD4,4.9,23,15,Gute Aktivität (23 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
EHG Tokarski GmbH,Fenster und Türen,0511 3008788,,"Schiffgraben 20, 30159 Hannover, Deutschland",http://www.ehg-tokarski.de/,True,True,,False,1713,True,,ChIJzeFJ9rJ0sEcRKvoU9-tBUcU,4,8,15,Kein HTTPS (+10) | Telefon bekannt (+5),2026-05-28,neu
Jöhrens Gartenideen GmbH,Gartenbau,0511 587979,,"Anderter Str. 76, 30629 Hannover, Deutschland",https://www.joehrens-gartenideen.de/,True,True,,True,729,True,,ChIJzWn6ywYMsEcRW_qK-su3duM,4.7,30,15,Gute Aktivität (30 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
querbeet - Andreas Böhm,Gartenbau,0511 7000438,,"Max-Müller-Straße 22, 30179 Hannover, Deutschland",https://www.querbeet-gartengestaltung.de/,True,True,,True,2165,True,,ChIJzdq6tghzsEcR8Dr4KJdtnxk,4.6,18,15,Langsam (2165ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Riza Gashi Garten- und Landschaftsbau,Gartenbau,0511 7241277,,"Imhoffstraße 39, 30853 Langenhagen, Deutschland",https://riza-gashi-galabau.de/,True,True,,True,1222,True,,ChIJ9Yn3CvFysEcRC-Gs5o5xUdc,5,22,15,Gute Aktivität (22 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Grüne Manufaktur Hannover,Gartenbau,01515 0151151,,"Berckhusenstraße 3, 30625 Hannover, Deutschland",https://www.gruenemanufaktur-hannover.de/,True,True,,True,2307,True,,ChIJBXSKwm8LsEcR__zYgNiFpmU,5,1,15,Langsam (2307ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Der Gärtner - Michael Ostrowski,Gartenbau,0511 640383,,"Wilkeninghof 2, 30659 Hannover, Deutschland",http://www.dergaertner.net/,True,True,,False,1866,True,,ChIJH6aaQPAMsEcRfOSxukSzVq0,3.7,6,15,Kein HTTPS (+10) | Telefon bekannt (+5),2026-05-28,neu
Gunnar Menke Garten und Landschaftsbau,Gartenbau,0511 98590770,,"Bernhard-Jördens-Weg 3, 30519 Hannover, Deutschland",http://www.gunnar-menke-gaerten.de/,True,True,,False,746,True,,ChIJ9RKMzvwKsEcRJCzpcn7diRY,4,6,15,Kein HTTPS (+10) | Telefon bekannt (+5),2026-05-28,neu
Gebäudereinigung Hannover Extraa clean,Reinigungsfirma,0176 45234259,,"Dragonerstraße 25, 30163 Hannover, Deutschland",https://extraa-clean.de/?gu,True,True,,True,2658,True,,ChIJiS3evVsNsEcRVa1hINkqQrk,5,14,15,Langsam (2658ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Top Cleaning 24 - Gebäudereinigung Hannover,Reinigungsfirma,0178 5647053,,"Celler Str. 14, 30161 Hannover, Deutschland",https://topcleaning24-hannover.de/,True,True,,True,1608,True,,ChIJUXl80xSkQwcRgHj5W8RCwTU,4.6,21,15,Gute Aktivität (21 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
ETM Gebäudereinigung - Reinigung Hannover,Reinigungsfirma,0511 95487090,,"Nienburger Str. 14 A, 30167 Hannover, Deutschland",https://www.etm-reinigung.de/,True,True,,True,1079,True,,ChIJ5WNpZc0-uiARLOP65duAEwI,5,32,15,Gute Aktivität (32 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Helwesclean,Reinigungsfirma,0173 9409282,,"Alte, 30419 Hannover, Deutschland",https://helwesclean.com/,True,True,,True,2942,True,,ChIJ7TQ7RJaOmEARfYGu2EbwayE,4.9,15,15,Langsam (2942ms) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
SIX Gebäudereinigung GmbH,Reinigungsfirma,0179 5223782,,"Haltenhoffstraße 243, 30419 Hannover, Deutschland",https://six-gebaeudereinigung.de/,True,True,,True,1526,True,,ChIJqeCLgdNzsEcREzmWULA9K2M,5,38,15,Gute Aktivität (38 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Fensterreinigung Hannover | VogetService,Reinigungsfirma,0511 30092751,,"Fiedelerstraße 1, 30519 Hannover, Deutschland",https://fensterreinigung-hannover.de/,True,True,,True,1761,True,,ChIJbzsrhuQLsEcR5-hS-52F5io,5,20,15,Gute Aktivität (20 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Blitzeblank Reinigungsdienst Gebäudereinigung,Reinigungsfirma,01522 1817577,,"Spindelweg 14, 30880 Laatzen, Deutschland",https://www.blitzeblank-reinigungsdienst.de/,True,True,,True,958,True,,ChIJL8lXQnCi3qMREqFsPf434zU,5,48,15,Gute Aktivität (48 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Reinglanzprofis Gebäudereinigung Hannover,Reinigungsfirma,0178 2759792,,"Prüßentrift 79, 30657 Hannover, Deutschland",https://www.reinglanz-profis.de/,True,True,,True,1654,True,,ChIJ9zewxb8NsEcRgOFxDUGCYhQ,5,26,15,Gute Aktivität (26 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
SERVIMONDA Gebäudemanagement,Reinigungsfirma,0511 95731710,,"Am Herrenhäuser bhf 26, 30419 Hannover, Deutschland",https://servimonda.de/,True,True,,True,1525,True,,ChIJi2ooKy57sEcRYnXblulE2FM,4.8,26,15,Gute Aktivität (26 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
ISK Schlüsseldienst Hannover,Schlüsseldienst,0163 2251235,,"Gesmannstraße 4, 30459 Hannover, Deutschland",https://isk-schluesseldienst.de/,True,True,,True,1326,True,,ChIJIzyYqtJ1sEcRQVA-e5Jw_84,5,48,15,Gute Aktivität (48 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Türöffnung Hannover,Schlüsseldienst,0511 36050050,,"Wunstorfer Str. 23, 30453 Hannover, Deutschland",https://www.tueroeffnung-hannover.de/,True,True,,True,1528,True,,ChIJ6cVHAFd1sEcR02S8O71Nba8,4.9,49,15,Gute Aktivität (49 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Schlüssel und Gravur Express Hannover,Schlüsseldienst,0511 3538685,,"Niki-de-Saint-Phalle-Promenade 52, 30159 Hannover, Deutschland",https://www.gravur-hannover.de/,True,True,,True,1417,True,,ChIJRSXiwE91sEcR8sk2Mu-5BHY,5,34,15,Gute Aktivität (34 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Jörg Deterding GmbH & Co. KG,Schlüsseldienst,05131 705890,,"Im Rehwinkel 18, 30827 Garbsen, Deutschland",https://www.deterding-sicherheitstechnik.de/,True,True,,True,1696,True,,ChIJZUO2xdM7ZUERE9lI62kLnnE,4.5,30,15,Gute Aktivität (30 Bewertungen) (+5) | Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Elektro-Bau Hannover F. Böhm GmbH & Co. KG,Elektriker,0511 990900,,"Karl-Imhoff-Weg 7, 30165 Hannover, Deutschland",https://elektro-bau-hannover.de/,True,True,,True,1404,True,,ChIJTe6MJWpzsEcR05Jf5QbvFLA,5,8,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Sanitär Trautmann GmbH,Klempner,0511 48970770,,"Büttnerstraße 64, 30165 Hannover, Deutschland",https://www.sanitaer-traut-mann.de/,True,True,2,True,1430,True,15.04.2024,ChIJNey915B1sEcRLQ-e5zQBo-o,5,6,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Jens Hallensleben Heizung - Sanitär,Klempner,0511 9791990,,"Brandriede 2, 30419 Hannover, Deutschland",https://www.gelbeseiten.de/gsbiz/7b26cf4e-f708-452c-9adc-a852ab94744a,True,True,,True,907,True,,ChIJm0n2LxFzsEcRElZXDgNGuK0,4.8,4,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Kügler Installateure Inh. Fahri Dumlu,Klempner,0511 527171,,"Anecampstraße 12a, 30539 Hannover, Deutschland",https://www.kuegler-installateure-hannover.de/impressum,True,True,2,True,373,True,16.04.2024,ChIJ8cm1FcYLsEcR1X_HrmQTcIU,4.6,14,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Caliskan Sanitär | Heizung,Klempner,0176 24759568,,"Schulenburger Landstraße 262d, 30419 Hannover, Deutschland",https://www.caliskan-shk.de/,True,True,,True,1243,True,,ChIJbVoyFIe660sRDGGqrqlMX_8,5,12,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Jens Hallensleben Heizung - Sanitär,Installateur,0511 9791990,,"Brandriede 2, 30419 Hannover, Deutschland",https://www.gelbeseiten.de/gsbiz/7b26cf4e-f708-452c-9adc-a852ab94744a,True,True,,True,871,True,,ChIJm0n2LxFzsEcRElZXDgNGuK0,4.8,4,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Sanitär Trautmann GmbH,Installateur,0511 48970770,,"Büttnerstraße 64, 30165 Hannover, Deutschland",https://www.sanitaer-traut-mann.de/,True,True,2,True,1238,True,15.04.2024,ChIJNey915B1sEcRLQ-e5zQBo-o,5,6,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Heizimpuls,Installateur,0511 45008405,,"Richard-Lattorf-Straße 8, 30453 Hannover, Deutschland",https://www.heizimpuls.de/,True,True,3,True,1584,True,14.03.2023,ChIJ-eN3DUR1sEcRZNBTJrBxVlE,5,6,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Caliskan Sanitär | Heizung,Installateur,0176 24759568,,"Schulenburger Landstraße 262d, 30419 Hannover, Deutschland",https://www.caliskan-shk.de/,True,True,,True,957,True,,ChIJbVoyFIe660sRDGGqrqlMX_8,5,12,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Winfried Neumann Sanitär und Heizung Inh. Julian Neumann - Hannover,Installateur,0511 668514,,"Ferdinand-Wallbrecht-Straße 45, 30163 Hannover, Deutschland",https://www.winfriedneumann.de/,True,True,,True,1999,True,,ChIJs-Stk1BzsEcRri7-GeMPQ80,3.9,31,10,Gute Aktivität (31 Bewertungen) (+5) | Telefon bekannt (+5),2026-05-28,neu
Nordwærme Fußbodenheizung nachrüsten,Installateur,040 578900,,"Mercedesstraße 3a, 30453 Hannover, Deutschland",https://www.nordwaerme.de/,True,True,,True,1752,True,,ChIJMTA_hPB1sEcRaedUu-6x8Aw,4.9,16,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Kügler Installateure Inh. Fahri Dumlu,Installateur,0511 527171,,"Anecampstraße 12a, 30539 Hannover, Deutschland",https://www.kuegler-installateure-hannover.de/impressum,True,True,2,True,324,True,16.04.2024,ChIJ8cm1FcYLsEcR1X_HrmQTcIU,4.6,14,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
MaLeo Malerfachbetrieb GmbH,Maler,01523 3771988,,"Moorkamp 22, 30165 Hannover, Deutschland",https://maleo-maler.de/,True,True,1,True,1595,True,03.04.2025,ChIJjbud8fNzsEcRh-5H0PazZAM,4.7,14,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Maler- u. Lackierer-Innung,Maler,0511 314796,,"Hamburger Allee 43, 30161 Hannover, Deutschland",https://www.malerinnung-hannover.de/,True,True,,True,1190,True,,ChIJ52D6b6Z0sEcRN3h89hteW7c,4.5,17,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Fliesenlegermeister Chilai - Hannover,Fliesenleger,0511 1326560,,"Wittinger Str. 30, 30629 Hannover, Deutschland",https://www.fliesen-chilai.de/,True,True,1,True,1254,True,23.06.2025,ChIJC1DRanMMsEcREyOZV4QDTQI,5,8,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
TS Fliesenleger - Trifon Skenderaj,Fliesenleger,0176 22057657,,"Wunstorfer Landstraße 28, 30453 Hannover, Deutschland",https://www.tsfliesenleger.de/,True,True,2,True,871,True,02.03.2024,ChIJZ8WKYhB1sEcRT6-uv2JHTUQ,5,3,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Meister Fliesen Zeneli,Fliesenleger,015563 570648,,"Spannhagengarten 12b, 30655 Hannover, Deutschland",https://meisterfliesenzeneli.de/,True,True,,True,479,True,,ChIJNXq3CIINsEcR-K-kCFqVWJg,5,8,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Agackiran Fliesenlegerfachbetrieb,Fliesenleger,0172 5990854,,"Füllenfeldstraße 8, 30916 Isernhagen, Deutschland",https://fliesenleger.io/isernhagen/8244-agackiran-fliesenlegerfachbetrieb,True,True,,True,1681,True,,ChIJl19SFEQNsEcRfmzjUMFkffI,5,10,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Ruslan Presman Fliesenleger,Fliesenleger,0511 65584234,,"Freudenthalstraße 24, 30419 Hannover, Deutschland",https://fliesenleger.io/hannover/8214-ruslan-presman-fliesenleger,True,True,,True,1917,True,,ChIJkYrRouVzsEcRXdlISXRcULc,5,2,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Fliesen Jathe Söhne GmbH,Fliesenleger,05131 51041,,"Molkereistraße 54, 30826 Garbsen, Deutschland",https://www.fliesenjathesoehne.de/,True,True,4,True,1070,True,03.02.2022,ChIJW7UFFmZwsEcRtXgvSC_2rFE,5,12,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Bauservice Azimov,Fliesenleger,0511 51544470,,"Schmiedeberger Str. 13, 30952 Ronnenberg, Deutschland",https://www.bauservice-azimov.de/,True,True,2,True,1397,True,16.11.2024,ChIJlRRqd1oxCYYRvnfCNFAPMt4,4.6,11,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Sergejs Onopko. Seon-exklusiv,Fliesenleger,01590 1997775,,"Shepton-Mallet-Ring 22, 30655 Hannover, Deutschland",https://seon-exklusiv.com/,True,True,,True,1000,True,,ChIJdaq4XWcMsEcRqMq8k7WDArg,5,8,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Elmas Fliesen,Fliesenleger,0173 9485006,,"26-28, Kurt-Schumacher-Straße, 30159 Hannover, Deutschland",https://fliesenleger.io/hannover/8199-elmas-fliesen,True,True,,True,1162,True,,ChIJyaqCKqV0sEcRtFXyZEqbbKo,5,1,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Biber Meisterhafte Dächer,Dachdecker,0162 9026843,,"Rüdigerweg 13, 30455 Hannover, Deutschland",https://www.biber-meisterhaftedaecher.de/,True,True,,True,1917,True,,ChIJ_4clQuF1sEcRJUdih4tlqPI,5,18,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
Schuchardt Bedachungen Inh. Tino Bankonier,Dachdecker,0511 496112,,"Nelkenweg 7, 30457 Hannover, Deutschland",https://www.schuchardt-decktdasdach.de/,True,True,3,True,1933,True,10.06.2023,ChIJoeEPJUd0sEcRXz02O3HfLuo,5,3,10,Sehr gute Bewertung (+5) | Telefon bekannt (+5),2026-05-28,neu
